cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202405
90181990,9018,160,0817600,04,SP,3448807,SAO CAETANO DO SUL,0
85414122,8541,160,0717700,04,RJ,3306107,VALENCA,0
90184919,9018,160,0817800,01,RS,4314902,PORTO ALEGRE,0
85412920,8541,160,0817800,01,SP,3440705,PORTO FERREIRA,0
87082999,8708,160,0817600,04,SP,3430607,MOGI DAS CRUZES,0
29332993,2933,160,0817600,04,SP,3418800,GUARULHOS,0
29333919,2933,160,0817600,04,SP,3413405,CRUZEIRO,0
85176241,8517,160,0817600,04,MG,3113206,CARANDAI,0
85176255,8517,160,0817700,04,MG,3125101,EXTREMA,0
84433299,8443,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
29153939,2915,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
29211912,2921,160,0817800,01,SP,3443907,RIO CLARO,0
87082911,8708,160,0817800,01,SP,3450308,SAO PAULO,0
85414122,8541,160,1017801,04,RS,4305108,CAXIAS DO SUL,0
85171890,8517,160,0817600,04,SP,3420004,IGARACU DO TIETE,0
87089990,8708,160,1017801,04,RS,4309308,GUAIBA,0
85411099,8541,160,0817600,04,RS,4314902,PORTO ALEGRE,0
85414121,8541,160,0817600,04,RS,4314902,PORTO ALEGRE,0
84433252,8443,160,0817800,01,MG,3170206,UBERLANDIA,0
84433252,8443,160,0927700,01,SP,3450308,SAO PAULO,0
29335935,2933,160,0817600,04,SP,3450308,SAO PAULO,0
87087090,8708,160,1017700,01,RS,4318705,SAO LEOPOLDO,0
85412120,8541,160,0927700,01,SP,3450308,SAO PAULO,0
87084080,8708,160,0817800,01,SP,3409502,CAMPINAS,0
85413029,8541,160,0817700,04,SP,3436505,PAULINIA,0
84439960,8443,160,0817800,01,MG,3143302,MONTES CLAROS,0
87089100,8708,160,0817800,01,SP,3426704,LEME,0
87082991,8708,160,0817800,01,RS,4319000,SAO MARCOS,0
84433910,8443,160,0817800,01,SP,3456206,VALINHOS,0
85414900,8541,160,0817600,04,SP,3422505,ITAPEVI,0
90183220,9018,160,0817700,04,SP,3450308,SAO PAULO,0
85177010,8517,160,1017801,04,RS,4303103,CACHOEIRINHA,0
87089482,8708,160,0817700,04,SP,3436505,PAULINIA,0
87089413,8708,160,0817800,01,SP,3405708,BARUERI,0
87082914,8708,160,0717600,01,RJ,3301702,DUQUE DE CAXIAS,0
85171431,8517,160,0817800,01,MG,3125101,EXTREMA,0
87089990,8708,160,0817800,01,SP,3405708,BARUERI,1
85414111,8541,160,0817800,01,SP,3409205,CAJAMAR,1
29156019,2915,160,0817800,01,SP,3452205,SOROCABA,1
85414121,8541,160,0617700,04,MG,3118601,CONTAGEM,1
84439980,8443,160,0817700,04,SP,3411607,CESARIO LANGE,0
87089100,8708,160,1017700,01,RS,4314902,PORTO ALEGRE,0
29151100,2915,160,0817800,01,SP,3424808,JALES,0
85411091,8541,160,0817700,04,RJ,3301009,CAMPOS DOS GOYTACAZES,0
90183929,9018,160,0917900,04,SP,3450308,SAO PAULO,0
85176262,8517,160,0817800,01,SP,3418800,GUARULHOS,0
85411029,8541,160,1017801,04,RS,4303103,CACHOEIRINHA,1
85412920,8541,160,1017801,04,RS,4310108,IGREJINHA,0
90183999,9018,160,0817800,01,MG,3162955,SAO JOSE DA LAPA,0
85414121,8541,160,0817700,04,SP,3445803,SANTA BARBARA D'OESTE,0
29153200,2915,160,0817800,01,SP,3429401,MAUA,0
84439960,8443,160,0817700,04,SP,3431803,MONTE MOR,0
29331990,2933,160,0817600,04,SP,3456453,VARGEM GRANDE PAULISTA,0
85415900,8541,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,1
85411012,8541,160,0817600,04,MG,3159605,SANTA RITA DO SAPUCAI,0
90183219,9018,160,0817700,04,RS,4313409,NOVO HAMBURGO,0
84433111,8443,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
29221100,2922,160,1017700,01,RS,4315602,RIO GRANDE,0
85412910,8541,160,1017700,01,RS,4310207,IJUI,0
29419099,2941,160,0817600,04,SP,3405708,BARUERI,0
84439931,8443,160,0717600,04,RJ,3302254,ITATIAIA,0
87085099,8708,160,0717800,01,RJ,3302254,ITATIAIA,0
87089300,8708,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO,1
87089490,8708,160,0817800,01,SP,3426902,LIMEIRA,1
85414032,8541,160,1017700,01,RS,4305108,CAXIAS DO SUL,0
87088000,8708,160,0817800,01,RS,4303905,CAMPO BOM,0
85176294,8517,160,0817700,04,SP,3418800,GUARULHOS,0
29215932,2921,160,0817800,01,SP,3438709,PIRACICABA,0
29224990,2922,160,0517800,01,SP,3413009,COTIA,0
29336923,2933,160,0817700,04,SP,3450308,SAO PAULO,0
87084090,8708,160,0817800,01,MG,3160405,SANTO ANTONIO DO MONTE,0
84439990,8443,160,0817700,04,RS,4314902,PORTO ALEGRE,0
85411021,8541,160,0817700,04,RS,4310207,IJUI,0
85419090,8541,160,0927800,01,SP,3452205,SOROCABA,0
85176234,8517,160,0817700,04,MG,3118601,CONTAGEM,0
87082992,8708,160,0817700,04,SP,3409502,CAMPINAS,0
85177190,8517,160,0817800,01,SP,3452205,SOROCABA,1
85176272,8517,160,0817800,01,SP,3450308,SAO PAULO,1
87082999,8708,160,0817700,04,SP,3450308,SAO PAULO,1
87089100,8708,160,0817600,04,SP,3409205,CAJAMAR,0
85411022,8541,160,0817700,04,SP,3436505,PAULINIA,1
85416010,8541,160,1017801,04,RS,4303103,CACHOEIRINHA,1
90181990,9018,160,1017801,04,RS,4314407,PELOTAS,0
90189099,9018,160,0817800,01,SP,3424709,JAGUARIUNA,1
87085099,8708,160,0817800,01,SP,3405708,BARUERI,1
84433114,8443,160,0817800,01,SP,3438709,PIRACICABA,1
85412120,8541,160,0817700,04,MG,3136702,JUIZ DE FORA,0
87083019,8708,160,0817800,01,SP,3450308,SAO PAULO,1
85411091,8541,160,0817700,04,SP,3425102,JARDINOPOLIS,0
85176239,8517,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
85171410,8517,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
90181990,9018,160,0817600,04,SP,3450308,SAO PAULO,1
29336929,2933,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS,0
29224910,2922,160,0817800,01,SP,3409205,CAJAMAR,0
90189099,9018,160,0817800,01,MG,3125101,EXTREMA,0
29335915,2933,160,0817800,01,SP,3418800,GUARULHOS,0
85414121,8541,160,0817800,01,MG,3140803,MATIAS BARBOSA,0
29331190,2933,160,0817800,01,SP,3436307,PATROCINIO PAULISTA,0
87085099,8708,160,0817800,01,RS,4309209,GRAVATAI,1
90183921,9018,160,0817800,01,SP,3448500,SANTOS,0
85176259,8517,160,1010252,07,SP,3427306,LOUVEIRA,0
87082999,8708,160,0717600,01,MG,3118601,CONTAGEM,0
85411012,8541,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
29156012,2915,160,0817700,04,SP,3413009,COTIA,1
87082999,8708,160,1017700,01,RS,4314902,PORTO ALEGRE,0
90181990,9018,160,0817700,04,SP,3426209,JUQUITIBA,0
85176254,8517,160,0717600,01,MG,3170107,UBERABA,0
29153921,2915,160,0927700,01,SP,3454102,TAUBATE,0
84439939,8443,160,0817600,04,SP,3409205,CAJAMAR,0
85411019,8541,160,0817700,04,RS,4314407,PELOTAS,0
90181990,9018,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
29211999,2921,160,0817800,01,SP,3413009,COTIA,1
85177900,8517,160,1017801,04,RS,4306767,ELDORADO DO SUL,0
85411092,8541,160,0817700,04,RS,4316808,SANTA CRUZ DO SUL,0
85411039,8541,160,0617700,04,MG,3132404,ITAJUBA,0
90181990,9018,160,0817600,04,SP,3424709,JAGUARIUNA,0
85414121,8541,160,0817600,04,MG,3106200,BELO HORIZONTE,0
29212990,2921,160,0817700,04,SP,3436505,PAULINIA,0
85177900,8517,160,0817800,01,SP,3447700,SANTO ANASTACIO,0
85411021,8541,160,0817800,01,MG,3151800,POCOS DE CALDAS,0
90189010,9018,160,0817600,04,SP,3452205,SOROCABA,0
85414021,8541,160,0817600,04,SP,3424709,JAGUARIUNA,0
87089910,8708,160,0817800,01,MG,3106200,BELO HORIZONTE,0
85411029,8541,160,0817600,04,SP,3413108,CRAVINHOS,0
85414022,8541,160,0817700,04,SP,3401608,AMERICANA,0
85176900,8517,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS,0
85176248,8517,160,0817600,04,SP,3418800,GUARULHOS,0
29336919,2933,160,0927800,01,MG,3162955,SAO JOSE DA LAPA,0
87089990,8708,160,0817800,01,RJ,3301900,ITABORAI,0
29221999,2922,160,0817600,04,SP,3413009,COTIA,0
29156019,2915,160,0817600,04,SP,3450308,SAO PAULO,1
85176213,8517,160,1017801,04,RS,4314001,PARAI,0
84439929,8443,160,0817700,04,RJ,3304557,RIO DE JANEIRO,0
29221951,2922,160,0927800,01,RS,4319505,SAO SEBASTIAO DO CAI,0
90183119,9018,160,0817800,01,SP,3409205,CAJAMAR,0
85414290,8541,160,0817700,04,SP,3423909,ITU,0
84439949,8443,160,0817800,01,SP,3441406,PRESIDENTE PRUDENTE,0
29331990,2933,160,0817700,04,SP,3403208,ARARAQUARA,0
29419043,2941,160,0817600,04,SP,3436307,PATROCINIO PAULISTA,0
29221100,2922,160,0927800,01,RJ,3304201,RESENDE,0
85171490,8517,160,0817700,04,SP,3405708,BARUERI,0
29335919,2933,160,0817700,04,SP,3443907,RIO CLARO,0
29151290,2915,160,0817800,01,SP,3445209,SALTO,1
84439933,8443,160,0817700,04,MG,3118601,CONTAGEM,0
29335941,2933,160,0817800,01,RS,4314902,PORTO ALEGRE,0
84439929,8443,160,0717600,01,RJ,3304201,RESENDE,0
85411022,8541,160,0817600,04,SP,3456206,VALINHOS,0
85414300,8541,160,1017700,01,RS,4305108,CAXIAS DO SUL,0
29411049,2941,160,0817800,01,SP,3450308,SAO PAULO,0
29336929,2933,160,0817600,04,SP,3423404,ITATIBA,0
87083090,8708,160,0917800,01,RS,4300604,ALVORADA,0
85413021,8541,160,0817600,04,SP,3401608,AMERICANA,0
87082911,8708,160,0927700,01,SP,3450308,SAO PAULO,0
29153951,2915,160,0817800,01,SP,3427306,LOUVEIRA,0
85176249,8517,160,0717600,01,RJ,3302403,MACAE,0
29335949,2933,160,0817700,04,SP,3436505,PAULINIA,0
90183999,9018,160,0817800,01,MG,3171204,VESPASIANO,0
85411099,8541,160,0817800,01,SP,3405708,BARUERI,0
85411021,8541,160,0817800,01,SP,3438006,PINDAMONHANGABA,0
85414290,8541,160,0817600,04,SP,3425904,JUNDIAI,0
90181980,9018,160,0817800,01,MG,3118601,CONTAGEM,0
85176279,8517,160,0817700,04,SP,3405708,BARUERI,0
85412920,8541,160,0817800,01,SP,3441406,PRESIDENTE PRUDENTE,0
85176256,8517,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
87087090,8708,160,0817700,04,SP,3456701,VINHEDO,0
85412120,8541,160,0817600,04,RS,4314902,PORTO ALEGRE,0
87089990,8708,160,0717700,04,RJ,3302254,ITATIAIA,0
85419090,8541,160,0817700,04,MG,3106200,BELO HORIZONTE,0
85411021,8541,160,0817600,04,SP,3423909,ITU,0
29336913,2933,160,0817600,04,SP,3429401,MAUA,0
29215990,2921,160,0817700,04,SP,3424006,ITUPEVA,0
29411049,2941,160,0817700,04,SP,3413405,CRUZEIRO,0
87084080,8708,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
85176234,8517,160,0717700,04,RJ,3304706,SANTO ANTONIO DE PADUA,0
87089482,8708,160,0517800,01,SP,3454102,TAUBATE,0
84433113,8443,160,0817600,04,SP,3405708,BARUERI,0
29152990,2915,160,0717600,01,SP,3454102,TAUBATE,0
84439990,8443,160,0817700,04,RJ,3304557,RIO DE JANEIRO,0
29152990,2915,160,0817600,04,SP,3420509,INDAIATUBA,0
87083090,8708,160,0817800,01,SP,3410609,CARAPICUIBA,1
85414900,8541,160,0817800,01,MG,3133600,ITAPEVA,0
85177900,8517,160,0817700,04,RS,4306767,ELDORADO DO SUL,0
29224190,2922,160,0817800,01,SP,3403901,ARUJA,0
85413019,8541,160,0817800,01,SP,3405708,BARUERI,0
29153939,2915,160,0817600,04,SP,3454102,TAUBATE,0
85414122,8541,160,0817700,04,RS,4303103,CACHOEIRINHA,1
29336929,2933,160,0817800,01,SP,3413405,CRUZEIRO,0
85176291,8517,160,0817600,04,SP,3447304,SANTANA DE PARNAIBA,0
85415100,8541,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
87085099,8708,160,0817800,01,RJ,3301702,DUQUE DE CAXIAS,0
85414021,8541,160,1017801,04,RS,4318705,SAO LEOPOLDO,0
84439970,8443,160,0817800,01,SP,3447809,SANTO ANDRE,0
85414290,8541,160,0817600,04,RS,4309209,GRAVATAI,0
85414121,8541,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,1
87083019,8708,160,0817800,01,SP,3420509,INDAIATUBA,0
90181980,9018,160,0817800,01,SP,3430805,MOGI-MIRIM,0
29211999,2921,160,0817600,04,SP,3452502,SUZANO,0
87081000,8708,160,0817800,01,SP,3413108,CRAVINHOS,0
85411021,8541,160,0817800,01,SP,3405708,BARUERI,0
84433239,8443,160,0817600,04,SP,3409007,CAIEIRAS,0
87082999,8708,160,0817800,01,SP,3404503,AVARE,0
87084090,8708,160,0817800,01,SP,3452809,TABOAO DA SERRA,1
87084090,8708,160,0817800,01,RJ,3304201,RESENDE,0
90189099,9018,160,0817800,01,SP,3407605,BRAGANCA PAULISTA,0
29333999,2933,160,0817800,01,SP,3447809,SANTO ANDRE,0
29333939,2933,160,0817600,04,SP,3413009,COTIA,0
90182090,9018,160,0817600,04,RS,4307807,ESTRELA,0
85415100,8541,160,0817600,04,SP,3401608,AMERICANA,0
85416090,8541,160,0817600,04,SP,3413801,DIADEMA,0
84439929,8443,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
85411011,8541,160,0717700,04,MG,3106200,BELO HORIZONTE,0
90189095,9018,160,0817800,01,MG,3169307,TRES CORACOES,0
29154090,2915,160,0817700,04,SP,3436505,PAULINIA,0
84433114,8443,160,0927700,01,SP,3450308,SAO PAULO,0
87089200,8708,160,0817800,01,SP,3423909,ITU,0
84439922,8443,160,0817800,01,SP,3418800,GUARULHOS,0
85176259,8517,160,0817800,01,SP,3419071,HORTOLANDIA,0
84433910,8443,160,0917800,01,SP,3409007,CAIEIRAS,0
87082912,8708,160,0817800,01,SP,3450308,SAO PAULO,0
90181980,9018,160,0817800,01,MG,3125101,EXTREMA,0
29419099,2941,160,0817700,04,RS,4314902,PORTO ALEGRE,0
87084090,8708,160,0817600,04,SP,3429401,MAUA,1
84431990,8443,160,0717600,01,MG,3152501,POUSO ALEGRE,0
85412120,8541,160,0817800,01,MG,3170701,VARGINHA,0
87088000,8708,160,0817700,04,MG,3106705,BETIM,0
90185090,9018,160,0817800,01,SP,3448906,SAO CARLOS,0
85176259,8517,160,0817800,01,SP,3413108,CRAVINHOS,0
29151390,2915,160,0817800,01,SP,3409205,CAJAMAR,0
29336100,2933,160,0817800,01,SP,3443907,RIO CLARO,1
87089510,8708,160,0817800,01,SP,3456701,VINHEDO,0
85176265,8517,160,0817600,04,SP,3409205,CAJAMAR,0
29152910,2915,160,0927800,01,RS,4311627,LINDOLFO COLLOR,0
87088000,8708,160,0717600,01,MG,3169901,UBA,0
87082994,8708,160,0817600,04,RJ,3304110,PORTO REAL,0
29334990,2933,160,0817700,04,SP,3456206,VALINHOS,0
90183929,9018,160,0817600,04,RS,4318705,SAO LEOPOLDO,0
87089300,8708,160,0817600,04,SP,3410609,CARAPICUIBA,0
87082991,8708,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO,0
85413019,8541,160,0817800,01,SP,3450308,SAO PAULO,1
85411021,8541,160,0817700,04,SP,3404107,ATIBAIA,1
84433229,8443,160,0817800,01,SP,3450308,SAO PAULO,0
85176279,8517,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,0
85414032,8541,160,0917800,01,SP,3450308,SAO PAULO,0
87089990,8708,160,0917800,01,RS,4309209,GRAVATAI,0
90181980,9018,160,0817600,04,MG,3106200,BELO HORIZONTE,1
29159090,2915,160,0817800,01,SP,3403307,ARARAS,0
90181100,9018,160,0817700,04,SP,3450308,SAO PAULO,0
85412199,8541,160,0817800,01,MG,3106200,BELO HORIZONTE,0
90183219,9018,160,0817600,04,RS,4313409,NOVO HAMBURGO,0
85416090,8541,160,0817600,04,SP,3413009,COTIA,0
87082991,8708,160,0927800,01,SP,3450308,SAO PAULO,0
84439199,8443,160,0817700,04,SP,3425904,JUNDIAI,0
29332991,2933,160,0817800,01,SP,3413009,COTIA,0
84433236,8443,160,0817800,01,MG,3146008,OURO FINO,0
87089990,8708,160,0817600,04,SP,3441406,PRESIDENTE PRUDENTE,0
87087090,8708,160,0817800,01,SP,3452205,SOROCABA,1
85416010,8541,160,0817700,04,MG,3132404,ITAJUBA,1
85412110,8541,160,0817700,04,MG,3134905,JACUTINGA,1
85414111,8541,160,0817700,04,RS,4309308,GUAIBA,1
87083090,8708,160,0817700,04,SP,3436505,PAULINIA,0
85176249,8517,160,0717700,04,RJ,3305000,SAO JOAO DA BARRA,0
85415100,8541,160,0817700,04,SP,3437800,PIEDADE,0
85177900,8517,160,0817800,01,SP,3448500,SANTOS,0
29224190,2922,160,0817800,01,SP,3448807,SAO CAETANO DO SUL,0
85411022,8541,160,0817600,04,SP,3438709,PIRACICABA,0
87089300,8708,160,0717600,01,SP,3450308,SAO PAULO,0
84439933,8443,160,0817600,04,SP,3409205,CAJAMAR,0
85412920,8541,160,0817600,04,MG,3144805,NOVA LIMA,0
84431190,8443,160,0817800,01,SP,3418800,GUARULHOS,0
85414121,8541,160,0817700,04,RS,4312476,MORRO REUTER,0
85414300,8541,160,0927800,01,SP,3449805,SAO JOSE DO RIO PRETO,0
87087010,8708,160,0927700,01,RS,4314423,PICADA CAFE,0
85413029,8541,160,0817800,01,MG,3125101,EXTREMA,0
29336991,2933,160,0817800,01,SP,3436505,PAULINIA,1
84439931,8443,160,0817700,04,RJ,3302254,ITATIAIA,0
85177900,8517,160,0817600,04,SP,3416705,GARCA,0
29215921,2921,160,0817800,01,SP,3411508,CERQUILHO,0
84433910,8443,160,0817800,01,MG,3120409,CRISTIANO OTONI,0
85414025,8541,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,0
90189096,9018,160,0817600,04,SP,3405708,BARUERI,0
87089300,8708,160,1017801,04,RS,4305108,CAXIAS DO SUL,0
87082913,8708,160,0817800,01,SP,3449904,SAO JOSE DOS CAMPOS,0
29224220,2922,160,0817800,01,SP,3443907,RIO CLARO,0
85414111,8541,160,0717700,04,RJ,3303500,NOVA IGUACU,0
85176259,8517,160,0817800,01,SP,3443402,RIBEIRAO PRETO,1
84439980,8443,160,0617700,04,MG,3169406,TRES PONTAS,0
90182090,9018,160,0817800,01,RS,4323002,VIAMAO,0
85177029,8517,160,0817700,04,MG,3132404,ITAJUBA,0
85411092,8541,160,1017801,04,RS,4305108,CAXIAS DO SUL,0
84433236,8443,160,0817700,04,SP,3452205,SOROCABA,0
85176900,8517,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO,0
85411029,8541,160,0817700,04,RS,4313300,NOVA PRATA,0
85411021,8541,160,0817600,04,MG,3132404,ITAJUBA,1
87089200,8708,160,0817800,01,SP,3448807,SAO CAETANO DO SUL,0
85176299,8517,160,0817800,01,RJ,3302254,ITATIAIA,0
85414121,8541,160,0817700,04,SP,3415004,EMBU,0
85176254,8517,160,0817600,04,SP,3415004,EMBU,0
87089200,8708,160,0817700,04,SP,3418800,GUARULHOS,0
85414021,8541,160,0817700,04,MG,3118601,CONTAGEM,0
29339959,2933,160,0817800,01,SP,3424709,JAGUARIUNA,0
90189099,9018,160,1017801,04,RS,4323002,VIAMAO,0
29224910,2922,160,0817600,04,SP,3452205,SOROCABA,0
29213090,2921,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
90189099,9018,160,0817700,04,RS,4307708,ESTEIO,0
90181490,9018,160,0617700,04,MG,3171303,VICOSA,0
85176299,8517,160,0817700,04,SP,3404107,ATIBAIA,0
85413029,8541,160,0817600,04,RS,4308607,GARIBALDI,0
29335915,2933,160,0817600,04,MG,3152501,POUSO ALEGRE,0
85412110,8541,160,0817700,04,SP,3449805,SAO JOSE DO RIO PRETO,0
84433232,8443,160,0817700,04,SP,3452205,SOROCABA,0
85176256,8517,160,0817600,04,SP,3443907,RIO CLARO,0
87089490,8708,160,0817800,01,SP,3424402,JACAREI,1
85176259,8517,160,0617700,04,MG,3159605,SANTA RITA DO SAPUCAI,1
84433299,8443,160,0717700,04,RJ,3304300,RIO BONITO,1
85176277,8517,160,0717600,01,SP,3450308,SAO PAULO,0
85176199,8517,160,0817600,04,MG,3106200,BELO HORIZONTE,0
85412920,8541,160,0817700,04,RS,4304606,CANOAS,1
85176277,8517,160,0817800,01,MG,3131703,ITABIRA,0
85411021,8541,160,0817700,04,RS,4307807,ESTRELA,0
90183929,9018,160,0817800,01,SP,3451603,SERRA NEGRA,0
84439990,8443,160,0927800,01,RS,4305108,CAXIAS DO SUL,0
29339969,2933,160,0817700,04,SP,3438006,PINDAMONHANGABA,0
85176234,8517,160,0117600,04,SP,3450308,SAO PAULO,0
85411099,8541,160,0817700,04,SP,3434401,OSASCO,0
85176234,8517,160,0717700,04,RJ,3300704,CABO FRIO,0
29151210,2915,160,0917800,01,RS,4311809,MARAU,0
90183119,9018,160,0817800,01,RS,4304507,CANGUCU,0
90189099,9018,160,1017700,01,RS,4302105,BENTO GONCALVES,0
85176259,8517,160,0717700,04,RJ,3304557,RIO DE JANEIRO,1
90189099,9018,160,0817700,04,SP,3448906,SAO CARLOS,0
90189099,9018,160,0927700,01,RS,4314902,PORTO ALEGRE,0
85176278,8517,160,0817700,04,SP,3419071,HORTOLANDIA,1
87089990,8708,160,0817600,04,SP,3452205,SOROCABA,1
85176294,8517,160,0817600,04,MG,3118601,CONTAGEM,1
85416010,8541,160,1017801,04,RS,4314902,PORTO ALEGRE,1
29411049,2941,160,0817800,01,SP,3436505,PAULINIA,0
87082992,8708,160,0817800,01,SP,3409205,CAJAMAR,1
90181990,9018,160,0717700,04,RJ,3303302,NITEROI,0
87089990,8708,160,0817800,01,MG,3137601,LAGOA SANTA,0
29224990,2922,160,0817600,04,SP,3452205,SOROCABA,0
85414021,8541,160,0817600,04,SP,3447304,SANTANA DE PARNAIBA,0
85176291,8517,160,0817600,04,SP,3418800,GUARULHOS,0
85413019,8541,160,0817600,04,SP,3427306,LOUVEIRA,0
85177900,8517,160,0817700,04,SP,3407506,BOTUCATU,0
90182090,9018,160,0817800,01,SP,3438709,PIRACICABA,0
85171410,8517,160,0927700,01,SP,3450308,SAO PAULO,1
85416010,8541,160,0617700,04,MG,3132404,ITAJUBA,0
29159039,2915,160,0817700,04,SP,3450308,SAO PAULO,1
84433299,8443,160,0717600,01,RJ,3301702,DUQUE DE CAXIAS,0
29419071,2941,160,0817800,01,SP,3451702,SERTAOZINHO,0
87089100,8708,160,0817800,01,SP,3449904,SAO JOSE DOS CAMPOS,0
85414024,8541,160,0817700,04,SP,3401905,AMPARO,0
85414121,8541,160,0817800,01,SP,3452502,SUZANO,0
29336929,2933,160,1017700,01,RS,4307609,ESTANCIA VELHA,1
90183910,9018,160,0817600,04,SP,3423404,ITATIBA,0
29419089,2941,160,0817700,04,SP,3413009,COTIA,0
85412120,8541,160,0817700,04,RS,4310207,IJUI,0
84439980,8443,160,0817800,01,SP,3450308,SAO PAULO,0
84439960,8443,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS,0
87089300,8708,160,0817800,01,SP,3403208,ARARAQUARA,0
29153939,2915,160,0817800,01,SP,3418800,GUARULHOS,0
85176255,8517,160,0817700,04,SP,3413801,DIADEMA,1
84433910,8443,160,0927700,01,SP,3450308,SAO PAULO,0
29419062,2941,160,0817600,04,SP,3450308,SAO PAULO,0
87089100,8708,160,0717700,04,RJ,3302403,MACAE,0
85414900,8541,160,0817700,04,MG,3106200,BELO HORIZONTE,0
90183219,9018,160,0817800,01,RS,4314902,PORTO ALEGRE,0
29419029,2941,160,0817600,04,SP,3413009,COTIA,1
85419090,8541,160,0817600,04,SP,3418800,GUARULHOS,0
85176296,8517,160,0817600,04,MG,3106200,BELO HORIZONTE,0
87089200,8708,160,0817800,01,MG,3101607,ALFENAS,0
85411029,8541,160,0817700,04,RS,4309209,GRAVATAI,1
85411031,8541,160,1017801,04,RS,4308458,FORTALEZA DOS VALOS,0
29333939,2933,160,0817600,04,SP,3418404,GUARATINGUETA,0
29335999,2933,160,0817700,04,SP,3426803,LENCOIS PAULISTA,0
85176239,8517,160,0717700,04,RJ,3302007,ITAGUAI,0
29339919,2933,160,0817600,04,SP,3452403,SUMARE,0
85414122,8541,160,0817600,04,SP,3440606,PORTO FELIZ,0
87082911,8708,160,0717600,01,RS,4304507,CANGUCU,0
29223990,2922,160,0817800,01,SP,3447304,SANTANA DE PARNAIBA,0
90184999,9018,160,0817800,01,MG,3133600,ITAPEVA,1
85177110,8517,160,0817600,04,MG,3159605,SANTA RITA DO SAPUCAI,0
90184920,9018,160,0817600,04,SP,3450308,SAO PAULO,0
85419090,8541,160,0817700,04,SP,3434401,OSASCO,0
85414032,8541,160,0817800,01,MG,3162948,SAO JOSE DA BARRA,0
85414290,8541,160,0817600,04,SP,3422505,ITAPEVI,1
84439199,8443,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
85176272,8517,160,0817800,01,SP,3409205,CAJAMAR,0
85411039,8541,160,1017801,04,RS,4306767,ELDORADO DO SUL,1
90181300,9018,160,0817800,01,MG,3137601,LAGOA SANTA,1
85176241,8517,160,0817800,01,MG,3127701,GOVERNADOR VALADARES,0
85414032,8541,160,1017700,01,RS,4316808,SANTA CRUZ DO SUL,0
90181290,9018,160,0817700,04,SP,3452205,SOROCABA,0
84439942,8443,160,0817800,01,SP,3418800,GUARULHOS,0
90181290,9018,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS,0
29151290,2915,160,0927700,01,RS,4309209,GRAVATAI,0
85412120,8541,160,0817800,01,RS,4307005,ERECHIM,0
84433221,8443,160,1017700,01,RS,4317400,SANTIAGO,0
85414121,8541,160,0817800,01,RS,4309209,GRAVATAI,0
90189099,9018,160,0817800,01,SP,3450308,SAO PAULO,1
85412199,8541,160,0817700,04,SP,3409502,CAMPINAS,0
85171490,8517,160,0717600,01,SP,3450308,SAO PAULO,0
29211999,2921,160,0927800,01,SP,3450308,SAO PAULO,0
87082999,8708,160,0817700,04,SP,3454102,TAUBATE,0
29413010,2941,160,0817700,04,SP,3413009,COTIA,1
90183119,9018,160,0717600,01,MG,3113404,CARATINGA,0
85412920,8541,160,0817700,04,SP,3443303,RIBEIRAO PIRES,0
85411099,8541,160,0817600,04,SP,3450308,SAO PAULO,1
85176254,8517,160,0817800,01,MG,3125101,EXTREMA,0
29412010,2941,160,0817700,04,SP,3413108,CRAVINHOS,0
87088000,8708,160,0717600,01,RJ,3304201,RESENDE,0
87089490,8708,160,0817700,04,SP,3440002,POMPEIA,0
85176299,8517,160,0817600,04,MG,3106200,BELO HORIZONTE,0
85176241,8517,160,0817700,04,RJ,3304557,RIO DE JANEIRO,0
85177010,8517,160,0617700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
29156012,2915,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
85413029,8541,160,0817700,04,SP,3407001,BOITUVA,1
85177900,8517,160,0817800,01,SP,3419071,HORTOLANDIA,0
